input;end_label
also als ich letztes mal gefragt/ nachgeschaut habe waren glaub noch fünfundzwanzig schweizer franken drauf.;advance
da sind EInerseits am neunundzwanzigsten september die abschlussbuchungen vorgenommen worden.;advance
das lautet auf ihren namen herr kalbermatter wie ist der vorname?;advance
und darf ich noch ihr geburtsdatum haben und können sie mir zu ihrer sicherheit noch ein paar aktuelle kontobewegungen angeben?;advance
also letzte ausführung ende oktober für den november und nachher löschen?;advance
ich habe da eine frage wegen geld wechseln und zwar geht es um mein konto müsst ihr da die kontonummer haben von mir?;advance
ich wollte jetzt nur gerade fragen wie ich vorgehen muss denn es ist eine sehr exotische währung.;advance
jetzt wollte ich fragen wie ich vorgehen muss denn ich bin jetzt gerade in basel ob ich da auf eine x-beliebige sb gehen kann oder nicht.;advance
also sie möchten das in banknoten kaufen welche währung?;advance
also ich weiss dass der libellenplatz das auf jeden fall ankauft.;advance
jetzt muss ich gerade schauen wir haben im moment gar keinen ankaufspreis für bahrain;advance
ja aber ich frage noch schnell am schalter nach nicht dass ich sie dorthin schicke und nachher bekommen sie doch nicht.;advance
herr keller darf ich noch fragen ist es ein großer betrag?;advance
geben sie mir die kontonummer von der ihnen das fehlt;advance
ja genau privatkonto ehm dann wäre es so es gibt eben ganz spezielle bestimmungen die wir dann einfach haben müssten;advance
was wollte ich jetzt noch fragen eben einzahlungsscheine die einzahlungsscheine kommen dann schon mit dem namen und so?;advance
ja da ist alles schon richtig so vorgedruckt;advance
sonst können sie also ungeniert wieder anrufen und wir geben ihnen gerne auskunft;advance
und dann/ am schalter müsste man ja jetzt einen ausweis haben muss ich jetzt den kopieren?;advance
nein also es ist so ich schicke ihnen das ganze eingeschrieben und mit dem würden sie eigentlich nachher identifiziert;advance
okay super doch dann werde ich ihnen das so zustellen gut vielen dank;advance
wie ist das wenn ich mich jetzt würde auf halb halb einigen und in einem jahr würde ich umschaufeln geht das überhaupt?;advance
sie hat mir extra auf der bank diese nummer aufgeschrieben und hat gesagt ich könne über diese nummer heute anlagen machen wenn ich wolle.;advance
soll ich den auftrag trotzdem gleich durchgeben?;advance
müssten sie noch schnell den kurs wissen wie er im moment ungefähr st oder haben sie es bei vierzehn sogar null komma 1 4 0 6 2?;advance
welche limite wollen sie geben?;advance
wenn wir auslandaufträge entgegennehmen müssen wir eine limite haben von ihnen;advance
ja wie aktuell ist denn jetzt der kurs den sie haben?;advance
ja ich kann es ihnen gleich sagen (jetzt werde ich es) schnell wiederholen wir haben itheus es ist ein verkauf von fünftausend stück.;advance
sie müssten halt sonst später noch einmal anrufen wenn sie es genau wissen möchten ist das gut?;advance
ich kann es übersteuern von dem her aber ehm sie müssten/ eben also/ wir müssten es innerhalb zweier tage nachher haben;advance
 ich hätte gern erst mal den pass damit ich schaun kann, was in dem visum drinsteht.;advance
ich warte schnell auf einen anruf eines kollegen der mir da irgendetwas sonst würde ich nochmals anrufen,;advance
weil wenn sie den angeben dann finden wir es eben auch viel schneller;advance
ich hätte eine frage was kostet das aktiendepot bei ihnen?;advance
aktiendepot bei uns kostet  im minimum 33 franken im jahr sonst zu null komma 22 prozent.;advance
und bezahle ich jetzt/ also null komma 22 prozent bezieht sich das pro posten oder gesamtinhalt?;advance
jetzt noch die frage und wenn ich ein lohnkonto oder rgendetwas bei ihnen hätte würde da irgendwie die spesen vermindert?;advance
wie lange soll der auftrag gültig sein?;advance
okay herr keller ja sie möchten einen verkauf aufgeben und der ist bis jetzt noch) nicht zustande gekommen;advance
leider habe ich von heute keinen einzigen verkauf der bei ihnen gemacht worden ist;advance
ich sage ihnen gleich den letzten stand gestern hat er abgeschlossen mit null 17 und jetzt steht er null 12 zu null 6;advance
können sie mir dann gerade noch sagen  geben sie es mal so ein und dann können sie mir nachher geben wie sie durchgehen.;advance
ich hätte gerne 60 stück SB aktien gekauft.;advance
ich sage ihnen auch (die) depotnummer das ist 0 null 5 5 3 bindestrich 578.;advance
okay jetzt geben wir da mal schnell den kauf noch ein welche limite geben wir ein?;advance
ja lassen sie es jetzt einfach so laufen und sonst wenn sie nicht gehen geben sie es halt ein bisschen höher ein;advance
nachher aber nochmals anrufen also/ oder geben sie mir die telefonnummer ich schaue es.;advance
ja der herr vorher hat mir gesagt ich muss eben zuerst ein depot bei ihnen eröffnen.;advance
sie wollen dann ja sowieso also oder können ja auch praktisch nicht hier in den schuldienst gehen.;non_advance
aber erstens einmal ist völlig unklar wann und wie zwischenprüf-  die neue prüfungsordnung kommt;non_advance
das heißt je nach der neunen prüfungslIordnung ich mein nach der alten  prüfungsordnung haben sie faktisch die  ausdehnungsmöglichkeit bis zum zehnten semester und sie hei- das heißt sie müssen sich im zehnten semester zum examen melden;non_advance
wobei sie ja den vorteil haben für das latinum ein semester abziehen zu können also für  das kleine latinum steht ihnen ein semester mehr zur verfügung;non_advance
das ist ja egal wo ich das jetzt gemacht habe das wird  ja doch anerkannt ich mein das das wird anerkannt ja?;non_advance
ich habe nämlich germanis philosophie gemacht philosophie und geschichte;non_advance
ja die kann ich aber dann später machen das heißt ich kann anderes dann hinzufügen wenn ich da bin;non_advance
ja so wie ich das  gelesen habe ist alte alte  alte abteilung überhaupt nicht notwendig dafür für magister oder für für sta-   für  für doktorOexamen;non_advance
alte abteilung mein ich mein ich also diese organisation wo linguistik und mediavistik unter einem dach sind;non_advance
das ist ein proseminar das ist ein proseminar was rodenberger macht;non_advance
sie haben also nehmen sie nicht zu viel stunden denken sie daß sie: daß sie daß sie mit acht bis zehn stunden völlig bedient völlig völlig bedient sind;non_advance
"Also, wenn Sie sich das einfach mal so überlegen –
Sie arbeiten ja zusätzlich dazu.
Das bedeutet:
Sie werden irgendwo Abstriche machen müssen.
Das heißt, ein paar Dinge werden Sie einfach nicht richtig mitverfolgen,
sondern nur so an sich vorbeirauschen lassen.";non_advance
 Also, statt Althochdeutsch heißt es „Linguistik II“ und bezieht sich auf die historische Sprachwiss Sprachstrukturen das Deutschen.;non_advance
Weil ich meine, nach der neuen Prüfungsordnung muss ich ja auch Pädagogik belegen – also ein erziehungswissenschaftliches Begleitstudium.;non_advance
"Erstens ist völlig unklar, wann und wie Zwischenprüf die neue Prüfungsordnung kommt.
";non_advance
ich mein nach  der  alten  prüfungsordnung haben sie faktisch die R bis zehn   ausdehnungsmöglichkeit bis zum zehnten  semester und sie hei- das heißt sie müssen sich im  zehnten semester zum examen melden;non_advance
"Wobei Sie ja den Vorteil haben, dass Sie für das Latinum ein Semester abziehen können.
Also, für das Kleine Latinum steht Ihnen mehr, können also fürs kleine latinum ein ganzes semester abziehen von ihrer studienzeit";non_advance
und zwei si zwei bis drei semester vorher sollte man also schon jemand fest im auge oder griff haben;non_advance
wie geht das muß ich mir einen prüfer in al- in der alten und in der neuen suchen;non_advance
braucht man nämlich auch zur romanistik nur das gro- das kleine latinum?;non_advance
für das fürs lernen für die fürs latinum das ist klar nur ich meine wo sie die abschlußklausur schreiben da können sie sich erkundigen ob das möglich ist da mitzuschreiben;non_advance
da möchte ich auch was irgendwie einen abschluß haben weil das lohnt das das nützt mir ja gar  nichts diese zwischenprüfung;non_advance
ja weiß ich auch nicht mehr aber grundproblem ist wahrscheinlich mein latein jetzt ich mein letzten endes doch  noch immer;non_advance
"Wobei Sie ja ein Auslandssemester haben – soweit ich das sehe.
Das können Sie abrechnen die können Sie anrechnen lassen";non_advance
das zeugnis wird nämlich wahrscheinlich dann sogar in traun anerkannt weil die kein lateinum erfordern kein latinum;non_advance
es ist ja eine funktionsstörung und  keine keine begabungsstöllrung sondern eine funktionsstörung;non_advance
"Ja, aber eben ganz spezifische Ausfälle,
die sich im Großen und Ganzen mit dem Erscheinungsbild dieser minimalen Funktionsstörung decken.
Also Ausfälle im Konzentrationsbereich – sehr stark ablenkbar.
Ausfälle in der Merkfähigkeit, und zwar im Kurzzeitspeicher.
Das heißt, das kurzfristige Behalten von Dingen,
das schnelle Erlernen von Inhalten, fällt ihm schwer.";non_advance
"Zum Dritten ist natürlich auch dadurch das Tempo – also das psychische Arbeitstempo –
bei der Leistung nicht so hoch wie bei anderen Kindern.
Ansonsten hat er wunderbar abgeschnitten.";non_advance
"Er ist aber, wie mir scheint, doch nicht so bereit, darauf einzugehen.
Die Lehrerin, die ihn zuerst unterrichtet hat – also die, die jetzt Schulleiterin ist –
war da einfühlsamer und eher bereit, darauf einzugehen.";non_advance
Tja, das hat kurz nach Beginn das drötten dritter das dritten schuljahres eingesetzt;non_advance
das ist in zwiebach ist das doch glaub ich in der  in der in der sonderschule;non_advance
und zum andern so ein kind braucht   ganz klare linien  ja  klare linien in der erziehung;non_advance
Das macht ihn natürlich auf der einen Seite unheimlich zappelig, nervös, unruhig;non_advance
Der erste war wirklich hübsch – also für meine Begriffe war er schön.;non_advance
"Und einer wurde dann immer schlechter als der andere –
also seiner Auffassung nach war immer sch, war immer schlimmer.";non_advance
"Ja, zum Schluss –
dann zum Schluss hat er es behalten.
Zum Schluss da hat er den behalten.";non_advance
"Da hat er sich also wirklich darüber aufgeregt,
auch, dass ich dass der Erwin nicht hören wollte und sich nichts sagen lassen wollte";non_advance
"Er meinte also, na ja, autoritär – ich will nicht sagen …
Die können sonst alles, sie können sich frei bewegen
und im Großen und Ganzen viel tun,
sich viel erlauben.";non_advance
"Das ist mit Sicherheit eine Haltung oder eine Einstellung,
die dem Fritz-Erwin nicht gerecht wird";non_advance
Ich kann einfach keinen keine Geduld mehr aufbringen;non_advance
"Da können Sie ihn zum Beispiel irgendwo einbinden und das auch ein bisschen mit Pflichten koppeln.
Dass er also kleine Aufgaben übernimmt";non_advance
"Nun bin ich eigentlich das erste Mal in meinem Leben acht Tage geschäftlich weggefahren –
ich war in Frankreich –
und komme zurück
und höre von meinem ältesten Sohn: Verlobt. Ich habe mich verlobt.";non_advance
"Sie scheint ein recht nettes Mädchen zu sein –
aber ich kannte sie bisher überhaupt nicht,
ich kannte bisher überhaupt nicht ihren Namen.";non_advance
"Ich habe bisher keinen Bausparvertrag
und bin eigentlich zum ersten Mal in der Lage,
mich für den Erwerb – also den Immobilienerwerb – zu interessieren.";non_advance
dafür kenn ich aber jetzt kenn ich die bedingungen jetzt noch nicht;non_advance
sie haben dreißig tausend jetzt mal zur v hätten sie zur verfügung;non_advance
das wäre zum beispiel so: wir mußten ja von vierzig prozent ausgehen: weil andere sp- bausparkassen ja ja nur mit diesen vierzig prozent zuteilen;non_advance
"man sagt eine tilgungsfreie hypothek Das heißt, Sie bekommen fünfzigtausend Euro,
und die Bank verzichtet auf die Tilgung,
wenn dafür ein Vertrag angespart wird";non_advance
die spaßhaften spaßigen reklamen ach ja;non_advance
haben sie ja ich wollt nur die frage haben sie verträge schon bei anderen bausparkassen oder banken?;non_advance
das wär so ein anliegen wo ich hör so ja ich will eine selbstreflektion die mir  die mich motiviert;non_advance
und dann schau ich in die zwischenzeitlichen schau in die zeitfenster;non_advance
ich kenne nur so ein viereck, also das hat vier felder;non_advance
 dann kriegen sie eine bessere einschätzung ein besseres gefühl wenn man das ein paar mal macht kann man so besser einschätzen wie lang  dauert das;non_advance
aber mir geht es ja eher  oder im in dem coaching geht es ja eher so wenn sie sagen hauptding ist fokus ich will lernen mich zu fokussieren;non_advance
Ich bin Hausfrau, Mutter, seit die Kinder auf der Welt sind, vorher ungelernte Arbeiterin, also angelernte Arbeiterin.;non_advance
"wie lange wie wie wie lang haben sie denn zeit also
";non_advance
das ist so ein ding wie lang und bleib dran  und wieder dranbleiben und wieder dranbleiben und wie  konzentrier ich mich;non_advance
sie haben jede menge ressourcen eigentlich zur verfügung damit ihnen das gelingt gelingen kann so innere ressourcen damit sie dran bleiben;non_advance
dann will dann will ich ihnen kurz erläutern weil mein vorschlag wäre dass mir mal so auf ihre internen ressourcen schauen blicken sie  da dann schneidet es sich auch so ein stückchen mit dieser sich selbst verstehen oder selbstreflektion.;non_advance
"Also, Ressourcen sind einfach so – ähm, wie kann man sagen – ähm …
Warten Sie, ich mache es ganz kurz:
Sie haben jede Menge Stärken.
So wirklich, wo Sie stark sind:
Ich bin stark.
Ich bin gut.";non_advance
"Diese Ressourcen – das ist ja jetzt nicht etwas, das von Gott gegeben in die Wiege gelegt wurde, sondern wir bilden sie aus im Laufe unserer unserers heranwachsens
";non_advance
